checked_at,source,document_role,status,http_status,etag,last_modified,content_hash,source_updated,url,final_url,fetched_file,raw_path,record_count,diff_added,diff_removed,diff_changed,fetch_failed,schema_changed,error_type,error_message
2026-09-05T04:28:49Z,ofac_cons,classic_primary,unchanged,200,"""d4be08e7bcd5c9374f8cfc51da75c6ce""","Fri, 04 Sep 2026 14:01:47 GMT",fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Thu, 03 Sep 2026 15:37:43 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/CONS_PRIM.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/CONS_PRIM.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEIaDIDIdOl12ycjHCAJRyLtBK4C7%2B8qvmILbCRCDCL4XaTKh1bzabkBRe9Gh5wVw9wfACp2%2BhLw8vKOS7EeO4zkZvg%2B1Cz3edw9pbUk1wnu%2BonRnm4P%2BZ9LcEMVYjqZa%2BHByEztP8x9MUN48z1c2rBem0ckySLxVmiwRjCO%2BLUsvc3inpymmipPYJ2J9b%2F%2F%2FC%2BpvBqfmXURq9vKx2rpa%2B0uMPO9xdF8UoyOgdQTCCaozOSBYqheMBVRQOSUNmZlSaipOrSedQmFsIguBa72tArnniXmPam2T70K7pqbrK2NpOIIwK0DTCofiSKutrxdBcOiQzvQweuEOWD5jIMWyDPa47oYuXoHlC23WlWYx2sI8wiaodUhbt93DPRRbm5V4fW54p%2FcSfqw%2FmUEp%2F2TIyiY8F4jp3fnUG5dwjfXDM71U2zpH1Stgt9U0hejS2V%2FilH5FGotA4HQsahc1P1j7R2tTHmv9I06lZi3SZcEvBNR1yM3ipkOFq7Y6dzNb%2BpkIhL%2FSm8M6RnSg55rwd%2FnvmgI5kyQ8rDxs%2FJ8aRkmHSaLqgZjYQukvxHpGvJKCou3V%2BuRNF4az6QTd%2Fz%2Bqf3%2FQ%2FowxtMN4wmit%2F8Q0UWNcpW5%2BQDYeFmIQSAR80FcFkUROSVJpXDM0eN8PElidGl%2FivQ%2FQPi7ZmHl1LDocX9Is4quuHZdMSJK6hppf0Arj4aQ%2Bk32IR08iLfEIr0R86HYG7y%2FKmRVvskIK4Gi5VIezdDgUkjHT2m0gcB0qwHzVXfNbC6k8rPFgj%2Fprc%2BgHsZe4De6ouJN%2FWMJGmKzIMEmkldQW43gBOGPD1dBCQ1imt9mFxpbWaBiDT88dJ0yJVySbij6pO7UBjJBI9aDcO09va2ZA53GS53rJpYhEgmUkkRKjWK1E5ElG3NCHVh5ys%2BtEWPukRBKtgg%2BsoTjCLDaFWiC1mmcPxjl2dI%3D&response-content-disposition=attachment%3B%20filename%3D%22cons_prim.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLPAE2OXIU%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T042849Z&X-Amz-SignedHeaders=host&X-Amz-Signature=e42526324417fac6310f1090debfb7211ddabd0c4cc3cedc6c8d5029315b0c47,cons_prim.csv,,3371,,,,0,0,,
2026-09-05T05:28:00Z,ofac_sdn,classic_primary,unchanged,304,"""cbed905f8f399415e6482568a272026f""","Fri, 04 Sep 2026 14:01:46 GMT",0ffb4504696e2f5adecbd23a3f27c27e8264447a8021752f1043c74422650f5f,"Fri, 04 Sep 2026 14:01:45 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/SDN.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/SDN.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEMaDCAc1h134Ma%2BvUvbryLsBDjij%2FVOwMlYLXl%2Flgw3S3xX0kvsB8zAhP1ggrmwTFez%2B0nXAe9JqYYcs72Bm%2BXMjO13QbXZqlu0NAslCzVdNpdlOAZvFQ0NGGZ8k1OyzhTED10SpqbsmrDVELnpY135KR4kwlguSd6MJaQB%2Bu3q2QWhzHqWvs%2FrhRgNuyZOgQSfJBhfMMyhF0R9cyXQ87IDUbqNOxOXaWqA%2B%2F9XRO2eYgsc1aHi9hwhpgj06IyWgtAvllj9wN4wZUg6ZXoO5weVIcaoSUe6xF7H2R%2BQyA7GnML3RGTXODtSx5g%2F0lfPQvs6mW3Zh9R6BcjbfmJRp%2Bgvc3W%2FWn6exFbp6piTTvKVhRcAKSVG%2BRNcYWhg77%2Bxe0pZPaTsUnDbyzAHoKfQbFCYZPQ1mDYZycKQbChwVileidEt5LXHwlpGA1KmQiiFI8fuTKZW9zEAaXTT9jYc0CaPc%2FRpmPmY8F4OCIIred8GEbcx53tXnr2lWGFplOBEbhu3IKOkFaecdkeuf8IAtpS49M57Wy4%2FALjbHZz9iR1%2BFJT7jYtrpDLhfRBH5blamkyfoJt%2FwAHzgIdQ2JOikNnPl4d1neWWIJc62YdzaEVpRiffbhlH4YgvjF2C9nGrPHwLuKkeuDiBiboFZ1UD0ZASt7WFH%2BL%2BSc%2BdisaumVbN%2BG%2FAU%2Fmv5IYbLWtJZlT1pH8Zn%2BiAT7%2BoIKICqndJioVSPXDDr8zNSiH0XfG40T0zRAnUGcizeVJtoT%2B7kthcLE1lXSM0eWtEoZ2HbVWA02GKawyAo8YsDIkGnMpOjynkz2DEu3ABxqPcCSoF3Apza5c4uIlk9HSBqJeP%2FJqqKOK87tQGMkG6qkW5b4MWyTW5lE0SBQJPoWE1394t7UVfVVCdMqfTMYPZGRP3q0xSjeosV8j7CK9E4tbsTPp7a7dQ0WdzjGPTHQ%3D%3D&response-content-disposition=attachment%3B%20filename%3D%22sdn.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLJQWMHMPZ%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T052759Z&X-Amz-SignedHeaders=host&X-Amz-Signature=cc0969341358a557fd1d04d7e5a496503b098bbc22050ef7f4571bab3c904214,sdn.csv,,89262,,,,0,0,,
2026-09-05T05:28:00Z,ofac_cons,classic_primary,unchanged,200,"""d4be08e7bcd5c9374f8cfc51da75c6ce""","Fri, 04 Sep 2026 14:01:47 GMT",fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Thu, 03 Sep 2026 15:37:43 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/CONS_PRIM.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/CONS_PRIM.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEQaDOEo0b8ZNMFXMMJ5HyLuBEvm5W2%2Bi5JEamsD2zhlita7Ng7FWvh4AoyjEcsPpGNC8605wiZIKDYbMSIzLPUNrEzk%2F%2BPuIASYxqrpM%2BTIOuD7VyFBMKzU8Jtk8jk1Ps2j%2B%2FcegqqR1qBJAYMnYtr5s4ZGJMZXttlLkTZmyybXEN8U7x8IJ0HaBlGGmMoMM3yalXutVaaqHFO23enF7OhzaUk4jxQ%2BQb%2BMri%2FXoAJ9PvC1GG2sN6FJSNm%2FpBpc7%2Fnw7clSA7MYjzeM4IwpowzzOL4gy8PagnJQofT7M9DzcJhEbzdDp9Q9qRzMsmFAdeGPesI63tZExILw2Aifn5lY6kxY71VoDBnABi1WH%2BZ6UPVfiZ%2BpZaemasmNIGy6%2BLdFDGIgEqyRmn4oZsSyQC%2FJ49p97v3Kht6yiaBzSjg8Ct%2BngLwnsVsc%2B9CtHvZ8F5EBu%2FSiab2j4MjjfMZKEmBPqO9B976RxcGOOj1aaFz6ohpBqzvIKgLtghSSPUbda6%2F8eiSQBYFD%2Bu7VwwAvzYBTDjCl1xfLuQ4HXN2IHOMFSa6%2BpdrEsdj1NR7fI9lF4IUh5uUM0YdSmWfY3THhrS%2F3LtEpxyCc3zqmDk05c0c76lEKgHW3AMr95o5imxeGiTCdRHN6dzgLi%2F9GsCmNtv2thNnHV4nDCJOvvVOH6a2dDZb%2FrK87uGGU5yXnv8HDzZCQp%2Fm%2BTpbWFFjzTPVrGWmr7exiLSJlu5NtURLY4Ct0R913zRCT%2BV1YKZpm%2BtagYRoj1sRxLg9JyWsj5pv0WNbztpo6MrtuAQOmKoYq3uUNHJYJ5%2B6LtL%2Fk2P1cJ1avHdSFdiD3oSl99m3Qqdv4pPUo3c3u1AYyQbsdLsEXbrx3raeqHhxyisYR5hCHqycMJDMm6gulCbrEKjtpDNf553VwAHtblRe96F9ubR9lqfO7SH6fYDsD8hmr&response-content-disposition=attachment%3B%20filename%3D%22cons_prim.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLD42IQTJB%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T052800Z&X-Amz-SignedHeaders=host&X-Amz-Signature=070a9a4c0b407d7044813b17305e1a8ee7f7ae035cc9bf4fbd61307db4a917ab,cons_prim.csv,,3371,,,,0,0,,
2026-09-05T06:32:45Z,ofac_sdn,classic_primary,unchanged,304,"""cbed905f8f399415e6482568a272026f""","Fri, 04 Sep 2026 14:01:46 GMT",0ffb4504696e2f5adecbd23a3f27c27e8264447a8021752f1043c74422650f5f,"Fri, 04 Sep 2026 14:01:45 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/SDN.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/SDN.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEUaDFs87FcRwKR4CUpaSiLuBMZJ0zYLj61uyUghfBlrKjPq1HbWyEW6FaiMOBxVDDQ4HFIl7eO0X%2BWqXyKx7Y0F1P1OleWeJDatkiLvyFCQo6ny%2FypLdgD1YPPEZtf1sTO9a0Q5IFW78LE7s3WcH%2BdGx8PebPTKK2K3EFXFBUxJmC3JVLbLenDtscGrdxZgUIgVVwb7qjBwsGD5xCQc254TSq9BsE7pLVJAYS4xZm7LoHeVUt6zstNI9WqX6HB7BXCei9WVM%2BYhiNIInQ%2F54XJuvGQpBYPXDYC3956MZBQL11BxNnA8jvKJ3%2FKR%2F3jcb46GXxKsCL4mEJHg8zWVAGMwAVMyI68gpxV%2BME90GSBEtIyq67ZKGnYON7Kc4asB70B3XYJKy1xY6XDtX6%2F8vv9gHDCvVvYLECABw%2F3pdlQ795AbpYxMyKYravo8jAEH%2BsktRvNh2HBWQ9Z%2FXKcl2ZGTV4OMDteY0pyZvK8ny6ah5loyN2qXSDVPFjAO7MJyq86fZXe7Wq4yQ66PWsRp%2F64UjarP2kcsfVaDZWdxLlesyeRvGmI%2FK7cJdcKGf42LHik5QKbpCv6uzgnx6oX6jf3i4GSNWiGcrxTMeu%2FOM3lclY7WM93oWQMJYDil2DinxBTy0cm%2BepJyTBe%2F7GyukV5Yfcnuz0ZC6II9JvUBb4EL%2BBpftliBvXmM85bQcYM3d%2BMsUoCdoZ7hxHMd6uyiMDpxTAQiT5nY%2F0BmJDbL%2Bs9YD%2B%2FR92SU%2BYSnbxav3BDESuJw%2FEw6NBQbnKhRZf7qj%2FoL%2BoQQBtc7sry1ZpQg3gH%2F%2F7tb8qwtel0fXevMgCCIrPodD4gTBRWfX5KEHlhOqkwooOvu1AYyQQwTnTBGm%2Fg%2BeDTvck5FFVAS%2Fkpdo62GZPF7Iu89EXjljNYK74n2phBXv432iwe2VvWIRIt9AhLyDwzRPIfudC1b&response-content-disposition=attachment%3B%20filename%3D%22sdn.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLJGCVNBVR%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T063245Z&X-Amz-SignedHeaders=host&X-Amz-Signature=9972ccf1747dcb0581d7ec47cba0acbe5a0e229b685ed94c7c0dd699788f2441,sdn.csv,,89262,,,,0,0,,
2026-09-05T06:32:45Z,ofac_cons,classic_primary,unchanged,200,"""d4be08e7bcd5c9374f8cfc51da75c6ce""","Fri, 04 Sep 2026 14:01:47 GMT",fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Thu, 03 Sep 2026 15:37:43 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/CONS_PRIM.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/CONS_PRIM.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEQaDL5EB6bUImItmf%2FD3iLtBFvFOingSI0y5IQ6QIwlynKdmDoCzOOxzVPsNW0DMZFD%2BlgKXSBb%2B5gd5Z5zF1YBFp3eDXoGsuQV8V3LL1YYaCLbEp5USWf7hddSB8GGre5AeI2ziK8Q0ZJsyCWqw6orX28ijTGp9uUr1YlZSVnOu%2BWA7n1NCKKUlX6N54o2gRZBAJzuzxfl9tYplUjRty4zRorNvtxlbPSmPvQMtM4UB660xMwV5BGWAhpKBcUy0RJz%2BYQ74oVUEu6JgPHauaWztLFIldeDZKpYC7B9k7NkZnlHzx%2B%2BvFTbBQDq5xrwAqhigQLfeOW37qGMXmRWyl6vEAvcnvDu62yOdprp68QolO41Hm4s7x7%2F6WGLgaVr%2F6obzPikIh5VtiEhz4mxWZdt4LMAFGkJ8nfQHzAMR8PFRO7QbTQ70PbUAN4QVbumH8MgxTJ6ZHwfrTdyRKZ6Ess1FWn7irYPU7wsaSgu6M2U52X2Qbp%2FjcGkZjCNgmvGXH6wQ3k5BXSLMu9%2Bj4i81hgWRr%2Bu8DWlT1pSqM7BgzSzSKSxXbY2in%2F3q7CV0xba2rVo1prRPQmuN9pUX2iRbPy1rpmC5rsLOSyiT8lUJqQ%2BdRYKSYq7OGOSoVEmBVLXSnuiNCrbR0zOPSNB3%2F8g5A0wrtBcS4TR3VGkr1T4kCxQFgqtDMMocAGREbP9eKOTS3IKFs2Bzs2iu6IcDBnCiFXI5VhOgu9yX%2F5wjx1vA19C%2Fz2t4WhmCDoGWiRBbnSA%2B%2BQHrZzi1FvE%2FUr%2FXsqDt446rKCmYEY586g1qE7lzLNq%2Bijr2mffC3dMs5RuoRwy9k21DYWVkXkGdvLV6cVmPyjn3O7UBjJB%2BD6UVa8lbgaTAuX%2B3g25%2B0ErLGDaQ2Dl09HhpBYG3rNFm8RKyvweyLB9fuATK%2Fj39EVFmL9x%2Bw9cfWXCNKCcPps%3D&response-content-disposition=attachment%3B%20filename%3D%22cons_prim.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLFCS4VO3C%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T063245Z&X-Amz-SignedHeaders=host&X-Amz-Signature=65a559a955375b9bd4456d0933cd488201e548728992396671e22a2855c9af1b,cons_prim.csv,,3371,,,,0,0,,
2026-09-05T06:45:39Z,mof,index_page,fetched,200,"""a250-65a674ec61680""","Tue, 01 Sep 2026 08:00:10 GMT",131a64b1c8981a88efcd02a09f9d993fbc8b7ecaa0fe59bcb426fa90923e4922,令和8年9月2日,https://www.mof.go.jp/policy/international_policy/gaitame_kawase/gaitame/economic_sanctions/list.html,https://www.mof.go.jp/policy/international_policy/gaitame_kawase/gaitame/economic_sanctions/list.html,list.html,,,,,,0,0,,
2026-09-05T06:45:39Z,mof,list_file,unchanged,304,"""32251c-65a674ed558c0""","Tue, 01 Sep 2026 08:00:11 GMT",25fe3658295bb7010dd37ccf3d03d681abf47080dd1c5c8712f5bbad0c9ba7a9,令和8年9月2日,https://www.mof.go.jp/policy/international_policy/gaitame_kawase/gaitame/economic_sanctions/shisantouketsu20260902.csv,https://www.mof.go.jp/policy/international_policy/gaitame_kawase/gaitame/economic_sanctions/shisantouketsu20260902.csv,shisantouketsu20260902.csv,,14743,,,,0,0,,
2026-09-05T06:45:39Z,meti,index_page,blocked,403,"W/""c3bb143a530e398af9a1c1a440f0189c""","Mon, 24 Aug 2026 07:11:49 GMT",,,https://www.meti.go.jp/policy/anpo/law09.html,https://www.meti.go.jp/policy/anpo/law09.html,,,,,,,1,0,HTTPError,403 Client Error: Forbidden for url: https://www.meti.go.jp/policy/anpo/law09.html
2026-09-05T07:27:44Z,ofac_sdn,classic_primary,unchanged,304,"""cbed905f8f399415e6482568a272026f""","Fri, 04 Sep 2026 14:01:46 GMT",0ffb4504696e2f5adecbd23a3f27c27e8264447a8021752f1043c74422650f5f,"Fri, 04 Sep 2026 14:01:45 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/SDN.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/SDN.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEUaDMAsGDSz5ydwuM%2FljyLtBApzAK0%2BJuJgoH2lW3n3oS8q4%2BD3N1tGse8ISLokB6yYgjb7sMIZ6fht4YJaOlJdsgtVilrw3IzKznWWRvkkzb6cQeaqkM2ay%2B6OAJXd5exfy1UK5%2FwI1XvNj4G9hnjZsszCnfJOlc69sbuOlh8ytob4vdfWYfW166KC5B0fMnusoKRNvLF%2BdEqU5X%2BywzJyLPuEubUheT%2FbLwt5deAf6DImtay3t8gMtbPsilsO8wmR%2BtKxz1NGhEL5YGG7uPjTkeswSh24Pu5U%2Bx6h7Sr3QO7RDFlZvRYUVtNvtWsFWTXoy%2FqCvarpSt7tOc%2BGsHF4pBLq3xgO0abFJIh9CPCI1HH%2BmEcXGFN8MDRhaKRFzr0XDKk4VfTdYFUbfZJ2WWGXRUdXCDYtKAn0jKEAisdOqG9u39OLKWPY5SL2%2BytvbmnG%2BKMdR2Cn5Tu%2F1TZVZ1HWFvKsf73WecDJ7HvVD2xzcQgj0XDVsV1Yk0BS9aiiXb2gB0cU69yiMYNCLCaOPkagMJT2qhPkBYuyrM2etQT9ECdiap0R9eSjC7L%2FFBcqhgF0BCB%2BqwM2t%2F%2FMYXD78pdWQCNLx8%2BQhq2NO0PYVMFIzY5261Z42I%2BgyajzC%2FSqFuvvdyAckCBcvRP%2FppUKA%2BAUCUTyhKrvHLz1fwbt7rvUlRYX%2Bfi2fF1KMV2DCIqkQ3XXlKygQzOBmSDMDrVRTTRFj0tYMSxkXP05nXh%2BaBV7aibd%2BcGFRYzwTLUUWwS%2BE70VAe7UAtvfyPieS25cSRNqHAN%2BF5%2B%2FC6MAo%2Bb04VkqQ6jCOK9I2gAdzRiJwCgNt%2Fy0NrpIBchCvW3RTtp%2F8Cjf9u7UBjJB16OAPqPl5fHu%2BbuOfNW7Q5F39FgLONOQkIQobOsT1cI9xkdpudOy0ItyOVKUbAyvnSDaIrHHqcK92vpyIoL3MO8%3D&response-content-disposition=attachment%3B%20filename%3D%22sdn.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLP6IC6J25%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T072744Z&X-Amz-SignedHeaders=host&X-Amz-Signature=caabbed05c66a36996a1492c4c466ae4e8a4ac082741d388f647be175274a12d,sdn.csv,,89262,,,,0,0,,
2026-09-05T07:27:44Z,ofac_cons,classic_primary,unchanged,200,"""d4be08e7bcd5c9374f8cfc51da75c6ce""","Fri, 04 Sep 2026 14:01:47 GMT",fa681487dfd865c189177b478a171178ab8e7133402342acc51f638a7bc121de,"Thu, 03 Sep 2026 15:37:43 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/CONS_PRIM.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/CONS_PRIM.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEUaDDZXPtZpVE63GKrDlSLsBN1MyUgw6RfBNqMIsxHfltHC3aYAZcXeV0LjvoPtwUQkp0KWGMfHdcVJ%2FGz6eBdkmolu1OKpoUlIgwVrRANWLcycGot4bGrs8cUx0ns5XXY9qwWqAg6L%2BdxzQE3L8PFv%2BWWdmqW1lBYzSV1ap%2FTDLrGETdotvSfSaaAgl5n2j8XKiKSS%2BqV0rfVnjzvdU%2BXPiW2wevc6U8MlHEBhrHUKTtDHfkluLh7PkOUaDYEXnnqkKFuS%2F0kjcqWBKkxA5287sdAVk%2B%2BY1rgpjvUFzhSzZuOmVVLf7zYV%2FyYJhFreyFet%2FPqx1kctcHJsOoc72nEsX6LhRUf2uNVGw49BCaaq3XWcDr5XTEhRYtV7QGqyEZOn3YaqCB3c2ycVuPzhOMK9mAZ0iYd6mC1OEvmDHHGus2U3a5EfnFfGdngKYEKy241o1Yh8gOCQ7peBrIB%2FJMiXS7eNGMrF9g7e4cuVZqRrZ7PX8P7EOTBUxeNSUf8SeZg6NSOPKJZ89EDvdr23bejjZZV0tm3nvoKc%2FbDrPsUzeL6lVJHuOOrxMNInxStU1NLLfIHgQ5cbtRpvYC4Iy9JOxvBAI92GfPMlMXWnmyp%2BXHOg3V%2FwcKbVpFIEQ1ze1IrA0mGxOHQhIU5ArOJ6FW31nTzG4wUsX4acnAMHM2VWcr9ZKUKAeueuIlIj9cIDQcaFGahPZhaNYs4qTkvuDgyuzazd0ikoujtbY4q2dOtZZ4vUyADF6d0tiVzogQ63o3V1dQOxxvp4Byo%2FRi5sQ1s1uTEYBc9M24fUDf%2FMahdhuIncZUzFRYHzH7gSstJgSEzjtM20wyasTb13vdGPKKn27tQGMkEfyKbQWwhArNcq7yv9mL9qGr6%2BLyb06fpQs9Uel7NxDLWshqmmWK2skrDZKPnopUChu1SO%2FlB7QMPs3uM1yiPyHw%3D%3D&response-content-disposition=attachment%3B%20filename%3D%22cons_prim.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLEGQ474BZ%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T072744Z&X-Amz-SignedHeaders=host&X-Amz-Signature=d1cec0725fa37ec49ecb4f6295718f14898e4c9ebe5e99294ab90b5014de66d3,cons_prim.csv,,3371,,,,0,0,,
2026-09-05T08:28:46Z,ofac_sdn,classic_primary,unchanged,304,"""cbed905f8f399415e6482568a272026f""","Fri, 04 Sep 2026 14:01:46 GMT",0ffb4504696e2f5adecbd23a3f27c27e8264447a8021752f1043c74422650f5f,"Fri, 04 Sep 2026 14:01:45 GMT",https://sanctionslistservice.ofac.treas.gov/api/download/SDN.CSV,https://wc2h-sls-prod-public-published.s3.us-gov-west-1.amazonaws.com/Published/59378d00-93aa-456f-af2b-bcaa6b3f4984/2026-09-03/99660c61-0e62-4850-be2f-77796b8efbc5/SDN.CSV?X-Amz-Expires=3600&X-Amz-Security-Token=FwoDYXdzEEcaDLYm86yGm%2Fq3luGFpyLuBOkBxGJ5e5cujLuMixFjVFt0ZtNPYu7zd9NSj4BkDPRyVjYwk11TqRCxfB6767f6XKY8sh3afY25cZtRMu%2FX6SDtzfsoOSACeWMq3lU6DP3RS%2BJBnssddchcrZ1q%2BiyTIyRIVhA2c5Z4aDjxpGBIKp2lhHCPuoPoY08KjBuCPqJmh4i21EUBpSxssF2n2%2FQ74fpndvaTNq%2FcV11rgJ9iN75BA42eu8Lie8DaZcLXTFzJFxlcT%2FsZWbHFvnUaINzU%2Bd%2FbOVBPbkFmInoxRjrTfVSWlJvzLI0KAFupi8POgbnsOQbKEmWyNqPwydg2wiPGaEQ3ZGbUK8TL5Ex43pfYqKKXJOVTMo5uC4wjzOhNTWa87w4mobFIco2a0ySBvuBnhXXygCy4dVDMRaNwp0r5nhnyQwpnKVQPeSOVyruu%2B3xHIn0n0%2FRYJQuH%2FvqkZ3voIhPdodWB46fGPTB%2BRA597oI3LQFG4lIEDxCcQEcZsYoeVNdK9HULkzCVBg4baM5hfYxoEMCaUsxbawyPDZj20KzNrXE7WjIuJIO27x7kZXk73Jl%2B721TISPqkzS8AYc0%2FjOEdOg5Jqw4KPr%2BkO2O9dFz4KPKP9PlezPFQkU%2FY%2BGGmh5FehxOQG3BlOesurseFE0u1RZcCRRItwGTc%2BbH6sMzF%2BuGipH9d48Wuw8WjbOPQMRCr3GsNui7%2BWh3dxgZcJ5i6kbo6q9GvEgAfJNNrcbzSare%2FJOMTiwFnwNmpXj8u%2FBOCrEoUujUQFXCMdYGCyVrjfriVsMlYfh3gIYTuCm0d1cyhC7ReQOMV9wgfea6yS5FfcE4DbggzXWsJZMopKLv1AYyQU1UXaCWmTPdNx8sO6rkxW2B7VewsSqGSRjV9ojN6uXcBvHpnaetlpKWBauA%2BLWI4cNt%2Fy9MPxcGF3NTXowcOBpY&response-content-disposition=attachment%3B%20filename%3D%22sdn.csv%22&response-content-type=text%2Fcsv&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=ASIASARBLFPLPH55GTLK%2F20260905%2Fus-gov-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260905T082845Z&X-Amz-SignedHeaders=host&X-Amz-Signature=4eef8ed6d4cb7ec9d8ee09abf856cba63d526ce157cefa7afe98e26503b51a7f,sdn.csv,,89262,,,,0,0,,
